OrderID,ProductID,UnitPrice,Quantity,Discount,DataSource,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,DataSource_Order,SalesAmount,GrossAmount,DiscountAmount,DaysToShip,IsLateDelivery,IsHighFreight,SalesKey
10640,69,36.0,20.0,0.25,SQLServer,WANDK,4,1997-08-21 00:00:00,1997-09-18,1997-08-28,1.0,23.55,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,SQLServer,540.0,720.0,180.0,7.0,False,False,1034
10640,70,15.0,15.0,0.25,SQLServer,WANDK,4,1997-08-21 00:00:00,1997-09-18,1997-08-28,1.0,23.55,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,SQLServer,168.75,225.0,56.25,7.0,False,False,1035
10641,2,19.0,50.0,0.0,SQLServer,HILAA,4,1997-08-22 00:00:00,1997-09-19,1997-08-26,2.0,179.61,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,SQLServer,950.0,950.0,0.0,4.0,False,False,1036
10641,40,18.4,60.0,0.0,SQLServer,HILAA,4,1997-08-22 00:00:00,1997-09-19,1997-08-26,2.0,179.61,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,SQLServer,1104.0,1104.0,0.0,4.0,False,False,1037
10642,21,10.0,30.0,0.20000000298023224,SQLServer,SIMOB,7,1997-08-22 00:00:00,1997-09-19,1997-09-05,3.0,41.89,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark,SQLServer,240.0,300.0,60.0,14.0,False,False,1038
10642,61,28.5,20.0,0.20000000298023224,SQLServer,SIMOB,7,1997-08-22 00:00:00,1997-09-19,1997-09-05,3.0,41.89,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark,SQLServer,456.0,570.0,114.0,14.0,False,False,1039
10643,28,45.6,15.0,0.25,SQLServer,ALFKI,6,1997-08-25 00:00:00,1997-09-22,1997-09-02,1.0,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany,SQLServer,513.0,684.0,171.0,8.0,False,False,1040
10643,39,18.0,21.0,0.25,SQLServer,ALFKI,6,1997-08-25 00:00:00,1997-09-22,1997-09-02,1.0,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany,SQLServer,283.5,378.0,94.5,8.0,False,False,1041
10643,46,12.0,2.0,0.25,SQLServer,ALFKI,6,1997-08-25 00:00:00,1997-09-22,1997-09-02,1.0,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany,SQLServer,18.0,24.0,6.0,8.0,False,False,1042
10644,18,62.5,4.0,0.10000000149011612,SQLServer,WELLI,3,1997-08-25 00:00:00,1997-09-22,1997-09-01,2.0,0.14,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,SQLServer,225.0,250.0,25.0,7.0,False,False,1043
10644,43,46.0,20.0,0.0,SQLServer,WELLI,3,1997-08-25 00:00:00,1997-09-22,1997-09-01,2.0,0.14,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,SQLServer,920.0,920.0,0.0,7.0,False,False,1044
10644,46,12.0,21.0,0.10000000149011612,SQLServer,WELLI,3,1997-08-25 00:00:00,1997-09-22,1997-09-01,2.0,0.14,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,SQLServer,226.8,252.0,25.2,7.0,False,False,1045
10645,18,62.5,20.0,0.0,SQLServer,HANAR,4,1997-08-26 00:00:00,1997-09-23,1997-09-02,1.0,12.41,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,SQLServer,1250.0,1250.0,0.0,7.0,False,False,1046
10645,36,19.0,15.0,0.0,SQLServer,HANAR,4,1997-08-26 00:00:00,1997-09-23,1997-09-02,1.0,12.41,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,SQLServer,285.0,285.0,0.0,7.0,False,False,1047
10646,1,18.0,15.0,0.25,SQLServer,HUNGO,9,1997-08-27 00:00:00,1997-10-08,1997-09-03,3.0,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,SQLServer,202.5,270.0,67.5,7.0,False,False,1048
10646,10,31.0,18.0,0.25,SQLServer,HUNGO,9,1997-08-27 00:00:00,1997-10-08,1997-09-03,3.0,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,SQLServer,418.5,558.0,139.5,7.0,False,False,1049
10646,71,21.5,30.0,0.25,SQLServer,HUNGO,9,1997-08-27 00:00:00,1997-10-08,1997-09-03,3.0,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,SQLServer,483.75,645.0,161.25,7.0,False,False,1050
10646,77,13.0,35.0,0.25,SQLServer,HUNGO,9,1997-08-27 00:00:00,1997-10-08,1997-09-03,3.0,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,SQLServer,341.25,455.0,113.75,7.0,False,False,1051
10647,19,9.2,30.0,0.0,SQLServer,QUEDE,4,1997-08-27 00:00:00,1997-09-10,1997-09-03,2.0,45.54,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,SQLServer,276.0,276.0,0.0,7.0,False,False,1052
10647,39,18.0,20.0,0.0,SQLServer,QUEDE,4,1997-08-27 00:00:00,1997-09-10,1997-09-03,2.0,45.54,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,SQLServer,360.0,360.0,0.0,7.0,False,False,1053
10648,22,21.0,15.0,0.0,SQLServer,RICAR,5,1997-08-28 00:00:00,1997-10-09,1997-09-09,2.0,14.25,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,SQLServer,315.0,315.0,0.0,12.0,False,False,1054
10648,24,4.5,15.0,0.15000000596046448,SQLServer,RICAR,5,1997-08-28 00:00:00,1997-10-09,1997-09-09,2.0,14.25,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,SQLServer,57.37,67.5,10.13,12.0,False,False,1055
10649,28,45.6,20.0,0.0,SQLServer,MAISD,5,1997-08-28 00:00:00,1997-09-25,1997-08-29,3.0,6.2,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,SQLServer,912.0,912.0,0.0,1.0,False,False,1056
10649,72,34.8,15.0,0.0,SQLServer,MAISD,5,1997-08-28 00:00:00,1997-09-25,1997-08-29,3.0,6.2,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,SQLServer,522.0,522.0,0.0,1.0,False,False,1057
10650,30,25.89,30.0,0.0,SQLServer,FAMIA,5,1997-08-29 00:00:00,1997-09-26,1997-09-03,3.0,176.81,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,SQLServer,776.7,776.7,0.0,5.0,False,False,1058
10650,53,32.8,25.0,0.05000000074505806,SQLServer,FAMIA,5,1997-08-29 00:00:00,1997-09-26,1997-09-03,3.0,176.81,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,SQLServer,779.0,820.0,41.0,5.0,False,False,1059
10650,54,7.45,30.0,0.0,SQLServer,FAMIA,5,1997-08-29 00:00:00,1997-09-26,1997-09-03,3.0,176.81,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,SQLServer,223.5,223.5,0.0,5.0,False,False,1060
10651,19,9.2,12.0,0.25,SQLServer,WANDK,8,1997-09-01 00:00:00,1997-09-29,1997-09-11,2.0,20.6,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,SQLServer,82.8,110.4,27.6,10.0,False,False,1061
10651,22,21.0,20.0,0.25,SQLServer,WANDK,8,1997-09-01 00:00:00,1997-09-29,1997-09-11,2.0,20.6,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,SQLServer,315.0,420.0,105.0,10.0,False,False,1062
10652,30,25.89,2.0,0.25,SQLServer,GOURL,4,1997-09-01 00:00:00,1997-09-29,1997-09-08,2.0,7.14,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,SQLServer,38.84,51.78,12.94,7.0,False,False,1063
10652,42,14.0,20.0,0.0,SQLServer,GOURL,4,1997-09-01 00:00:00,1997-09-29,1997-09-08,2.0,7.14,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,SQLServer,280.0,280.0,0.0,7.0,False,False,1064
10653,16,17.45,30.0,0.10000000149011612,SQLServer,FRANK,1,1997-09-02 00:00:00,1997-09-30,1997-09-19,1.0,93.25,Frankenversand,Berliner Platz 43,München,,80805,Germany,SQLServer,471.15,523.5,52.35,17.0,False,False,1065
10653,60,34.0,20.0,0.10000000149011612,SQLServer,FRANK,1,1997-09-02 00:00:00,1997-09-30,1997-09-19,1.0,93.25,Frankenversand,Berliner Platz 43,München,,80805,Germany,SQLServer,612.0,680.0,68.0,17.0,False,False,1066
10654,4,22.0,12.0,0.10000000149011612,SQLServer,BERGS,5,1997-09-02 00:00:00,1997-09-30,1997-09-11,1.0,55.26,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,SQLServer,237.6,264.0,26.4,9.0,False,False,1067
10654,39,18.0,20.0,0.10000000149011612,SQLServer,BERGS,5,1997-09-02 00:00:00,1997-09-30,1997-09-11,1.0,55.26,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,SQLServer,324.0,360.0,36.0,9.0,False,False,1068
10654,54,7.45,6.0,0.10000000149011612,SQLServer,BERGS,5,1997-09-02 00:00:00,1997-09-30,1997-09-11,1.0,55.26,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,SQLServer,40.23,44.7,4.47,9.0,False,False,1069
10655,41,9.65,20.0,0.20000000298023224,SQLServer,REGGC,1,1997-09-03 00:00:00,1997-10-01,1997-09-11,2.0,4.41,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,SQLServer,154.4,193.0,38.6,8.0,False,False,1070
10656,14,23.25,3.0,0.10000000149011612,SQLServer,GREAL,6,1997-09-04 00:00:00,1997-10-02,1997-09-10,1.0,57.15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,SQLServer,62.77,69.75,6.98,6.0,False,False,1071
10656,44,19.45,28.0,0.10000000149011612,SQLServer,GREAL,6,1997-09-04 00:00:00,1997-10-02,1997-09-10,1.0,57.15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,SQLServer,490.14,544.6,54.46,6.0,False,False,1072
10656,47,9.5,6.0,0.10000000149011612,SQLServer,GREAL,6,1997-09-04 00:00:00,1997-10-02,1997-09-10,1.0,57.15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,SQLServer,51.3,57.0,5.7,6.0,False,False,1073
10657,15,15.5,50.0,0.0,SQLServer,SAVEA,2,1997-09-04 00:00:00,1997-10-02,1997-09-15,2.0,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SQLServer,775.0,775.0,0.0,11.0,False,False,1074
10657,41,9.65,24.0,0.0,SQLServer,SAVEA,2,1997-09-04 00:00:00,1997-10-02,1997-09-15,2.0,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SQLServer,231.6,231.6,0.0,11.0,False,False,1075
10657,46,12.0,45.0,0.0,SQLServer,SAVEA,2,1997-09-04 00:00:00,1997-10-02,1997-09-15,2.0,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SQLServer,540.0,540.0,0.0,11.0,False,False,1076
10657,47,9.5,10.0,0.0,SQLServer,SAVEA,2,1997-09-04 00:00:00,1997-10-02,1997-09-15,2.0,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SQLServer,95.0,95.0,0.0,11.0,False,False,1077
10657,56,38.0,45.0,0.0,SQLServer,SAVEA,2,1997-09-04 00:00:00,1997-10-02,1997-09-15,2.0,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SQLServer,1710.0,1710.0,0.0,11.0,False,False,1078
10657,60,34.0,30.0,0.0,SQLServer,SAVEA,2,1997-09-04 00:00:00,1997-10-02,1997-09-15,2.0,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SQLServer,1020.0,1020.0,0.0,11.0,False,False,1079
10658,21,10.0,60.0,0.0,SQLServer,QUICK,4,1997-09-05 00:00:00,1997-10-03,1997-09-08,1.0,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,SQLServer,600.0,600.0,0.0,3.0,False,False,1080
10658,40,18.4,70.0,0.05000000074505806,SQLServer,QUICK,4,1997-09-05 00:00:00,1997-10-03,1997-09-08,1.0,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,SQLServer,1223.6,1288.0,64.4,3.0,False,False,1081
10658,60,34.0,55.0,0.05000000074505806,SQLServer,QUICK,4,1997-09-05 00:00:00,1997-10-03,1997-09-08,1.0,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,SQLServer,1776.5,1870.0,93.5,3.0,False,False,1082
10658,77,13.0,70.0,0.05000000074505806,SQLServer,QUICK,4,1997-09-05 00:00:00,1997-10-03,1997-09-08,1.0,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,SQLServer,864.5,910.0,45.5,3.0,False,False,1083
10659,31,12.5,20.0,0.05000000074505806,SQLServer,QUEEN,7,1997-09-05 00:00:00,1997-10-03,1997-09-10,2.0,105.81,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,SQLServer,237.5,250.0,12.5,5.0,False,False,1084
10659,40,18.4,24.0,0.05000000074505806,SQLServer,QUEEN,7,1997-09-05 00:00:00,1997-10-03,1997-09-10,2.0,105.81,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,SQLServer,419.52,441.6,22.08,5.0,False,False,1085
10659,70,15.0,40.0,0.05000000074505806,SQLServer,QUEEN,7,1997-09-05 00:00:00,1997-10-03,1997-09-10,2.0,105.81,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,SQLServer,570.0,600.0,30.0,5.0,False,False,1086
10660,20,81.0,21.0,0.0,SQLServer,HUNGC,8,1997-09-08 00:00:00,1997-10-06,1997-10-15,1.0,111.29,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,SQLServer,1701.0,1701.0,0.0,37.0,True,False,1087
10661,39,18.0,3.0,0.20000000298023224,SQLServer,HUNGO,7,1997-09-09 00:00:00,1997-10-07,1997-09-15,3.0,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,SQLServer,43.2,54.0,10.8,6.0,False,False,1088
10661,58,13.25,49.0,0.20000000298023224,SQLServer,HUNGO,7,1997-09-09 00:00:00,1997-10-07,1997-09-15,3.0,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,SQLServer,519.4,649.25,129.85,6.0,False,False,1089
10662,68,12.5,10.0,0.0,SQLServer,LONEP,3,1997-09-09 00:00:00,1997-10-07,1997-09-18,2.0,1.28,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,SQLServer,125.0,125.0,0.0,9.0,False,False,1090
10663,40,18.4,30.0,0.05000000074505806,SQLServer,BONAP,2,1997-09-10 00:00:00,1997-09-24,1997-10-03,2.0,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France,SQLServer,524.4,552.0,27.6,23.0,True,False,1091
10663,42,14.0,30.0,0.05000000074505806,SQLServer,BONAP,2,1997-09-10 00:00:00,1997-09-24,1997-10-03,2.0,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France,SQLServer,399.0,420.0,21.0,23.0,True,False,1092
10663,51,53.0,20.0,0.05000000074505806,SQLServer,BONAP,2,1997-09-10 00:00:00,1997-09-24,1997-10-03,2.0,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France,SQLServer,1007.0,1060.0,53.0,23.0,True,False,1093
10664,10,31.0,24.0,0.15000000596046448,SQLServer,FURIB,1,1997-09-10 00:00:00,1997-10-08,1997-09-19,3.0,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,SQLServer,632.4,744.0,111.6,9.0,False,False,1094
10664,56,38.0,12.0,0.15000000596046448,SQLServer,FURIB,1,1997-09-10 00:00:00,1997-10-08,1997-09-19,3.0,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,SQLServer,387.6,456.0,68.4,9.0,False,False,1095
10664,65,21.05,15.0,0.15000000596046448,SQLServer,FURIB,1,1997-09-10 00:00:00,1997-10-08,1997-09-19,3.0,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,SQLServer,268.39,315.75,47.36,9.0,False,False,1096
10665,51,53.0,20.0,0.0,SQLServer,LONEP,1,1997-09-11 00:00:00,1997-10-09,1997-09-17,2.0,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,SQLServer,1060.0,1060.0,0.0,6.0,False,False,1097
10665,59,55.0,1.0,0.0,SQLServer,LONEP,1,1997-09-11 00:00:00,1997-10-09,1997-09-17,2.0,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,SQLServer,55.0,55.0,0.0,6.0,False,False,1098
10665,76,18.0,10.0,0.0,SQLServer,LONEP,1,1997-09-11 00:00:00,1997-10-09,1997-09-17,2.0,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,SQLServer,180.0,180.0,0.0,6.0,False,False,1099
10666,29,123.79,36.0,0.0,SQLServer,RICSU,7,1997-09-12 00:00:00,1997-10-10,1997-09-22,2.0,232.42,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,SQLServer,4456.44,4456.44,0.0,10.0,False,False,1100
10666,65,21.05,10.0,0.0,SQLServer,RICSU,7,1997-09-12 00:00:00,1997-10-10,1997-09-22,2.0,232.42,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,SQLServer,210.5,210.5,0.0,10.0,False,False,1101
10667,69,36.0,45.0,0.20000000298023224,SQLServer,ERNSH,7,1997-09-12 00:00:00,1997-10-10,1997-09-19,1.0,78.09,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,SQLServer,1296.0,1620.0,324.0,7.0,False,False,1102
10667,71,21.5,14.0,0.20000000298023224,SQLServer,ERNSH,7,1997-09-12 00:00:00,1997-10-10,1997-09-19,1.0,78.09,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,SQLServer,240.8,301.0,60.2,7.0,False,False,1103
10668,31,12.5,8.0,0.10000000149011612,SQLServer,WANDK,1,1997-09-15 00:00:00,1997-10-13,1997-09-23,2.0,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,SQLServer,90.0,100.0,10.0,8.0,False,False,1104
10668,55,24.0,4.0,0.10000000149011612,SQLServer,WANDK,1,1997-09-15 00:00:00,1997-10-13,1997-09-23,2.0,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,SQLServer,86.4,96.0,9.6,8.0,False,False,1105
10668,64,33.25,15.0,0.10000000149011612,SQLServer,WANDK,1,1997-09-15 00:00:00,1997-10-13,1997-09-23,2.0,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,SQLServer,448.87,498.75,49.88,8.0,False,False,1106
10669,36,19.0,30.0,0.0,SQLServer,SIMOB,2,1997-09-15 00:00:00,1997-10-13,1997-09-22,1.0,24.39,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark,SQLServer,570.0,570.0,0.0,7.0,False,False,1107
10670,23,9.0,32.0,0.0,SQLServer,FRANK,4,1997-09-16 00:00:00,1997-10-14,1997-09-18,1.0,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,SQLServer,288.0,288.0,0.0,2.0,False,False,1108
10670,46,12.0,60.0,0.0,SQLServer,FRANK,4,1997-09-16 00:00:00,1997-10-14,1997-09-18,1.0,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,SQLServer,720.0,720.0,0.0,2.0,False,False,1109
10670,67,14.0,25.0,0.0,SQLServer,FRANK,4,1997-09-16 00:00:00,1997-10-14,1997-09-18,1.0,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,SQLServer,350.0,350.0,0.0,2.0,False,False,1110
10670,73,15.0,50.0,0.0,SQLServer,FRANK,4,1997-09-16 00:00:00,1997-10-14,1997-09-18,1.0,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,SQLServer,750.0,750.0,0.0,2.0,False,False,1111
10670,75,7.75,25.0,0.0,SQLServer,FRANK,4,1997-09-16 00:00:00,1997-10-14,1997-09-18,1.0,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,SQLServer,193.75,193.75,0.0,2.0,False,False,1112
10671,16,17.45,10.0,0.0,SQLServer,FRANR,1,1997-09-17 00:00:00,1997-10-15,1997-09-24,1.0,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,SQLServer,174.5,174.5,0.0,7.0,False,False,1113
10671,62,49.3,10.0,0.0,SQLServer,FRANR,1,1997-09-17 00:00:00,1997-10-15,1997-09-24,1.0,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,SQLServer,493.0,493.0,0.0,7.0,False,False,1114
10671,65,21.05,12.0,0.0,SQLServer,FRANR,1,1997-09-17 00:00:00,1997-10-15,1997-09-24,1.0,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,SQLServer,252.6,252.6,0.0,7.0,False,False,1115
10672,38,263.5,15.0,0.10000000149011612,SQLServer,BERGS,9,1997-09-17 00:00:00,1997-10-01,1997-09-26,2.0,95.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,SQLServer,3557.25,3952.5,395.25,9.0,False,False,1116
10672,71,21.5,12.0,0.0,SQLServer,BERGS,9,1997-09-17 00:00:00,1997-10-01,1997-09-26,2.0,95.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,SQLServer,258.0,258.0,0.0,9.0,False,False,1117
10673,16,17.45,3.0,0.0,SQLServer,WILMK,2,1997-09-18 00:00:00,1997-10-16,1997-09-19,1.0,22.76,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,SQLServer,52.35,52.35,0.0,1.0,False,False,1118
10673,42,14.0,6.0,0.0,SQLServer,WILMK,2,1997-09-18 00:00:00,1997-10-16,1997-09-19,1.0,22.76,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,SQLServer,84.0,84.0,0.0,1.0,False,False,1119
10673,43,46.0,6.0,0.0,SQLServer,WILMK,2,1997-09-18 00:00:00,1997-10-16,1997-09-19,1.0,22.76,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,SQLServer,276.0,276.0,0.0,1.0,False,False,1120
10674,23,9.0,5.0,0.0,SQLServer,ISLAT,4,1997-09-18 00:00:00,1997-10-16,1997-09-30,2.0,0.9,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,SQLServer,45.0,45.0,0.0,12.0,False,False,1121
10675,14,23.25,30.0,0.0,SQLServer,FRANK,5,1997-09-19 00:00:00,1997-10-17,1997-09-23,2.0,31.85,Frankenversand,Berliner Platz 43,München,,80805,Germany,SQLServer,697.5,697.5,0.0,4.0,False,False,1122
10675,53,32.8,10.0,0.0,SQLServer,FRANK,5,1997-09-19 00:00:00,1997-10-17,1997-09-23,2.0,31.85,Frankenversand,Berliner Platz 43,München,,80805,Germany,SQLServer,328.0,328.0,0.0,4.0,False,False,1123
10675,58,13.25,30.0,0.0,SQLServer,FRANK,5,1997-09-19 00:00:00,1997-10-17,1997-09-23,2.0,31.85,Frankenversand,Berliner Platz 43,München,,80805,Germany,SQLServer,397.5,397.5,0.0,4.0,False,False,1124
10676,10,31.0,2.0,0.0,SQLServer,TORTU,2,1997-09-22 00:00:00,1997-10-20,1997-09-29,2.0,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,SQLServer,62.0,62.0,0.0,7.0,False,False,1125
10676,19,9.2,7.0,0.0,SQLServer,TORTU,2,1997-09-22 00:00:00,1997-10-20,1997-09-29,2.0,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,SQLServer,64.4,64.4,0.0,7.0,False,False,1126
10676,44,19.45,21.0,0.0,SQLServer,TORTU,2,1997-09-22 00:00:00,1997-10-20,1997-09-29,2.0,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,SQLServer,408.45,408.45,0.0,7.0,False,False,1127
10677,26,31.23,30.0,0.15000000596046448,SQLServer,ANTON,1,1997-09-22 00:00:00,1997-10-20,1997-09-26,3.0,4.03,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,SQLServer,796.36,936.9,140.54,4.0,False,False,1128
10677,33,2.5,8.0,0.15000000596046448,SQLServer,ANTON,1,1997-09-22 00:00:00,1997-10-20,1997-09-26,3.0,4.03,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,SQLServer,17.0,20.0,3.0,4.0,False,False,1129
10678,12,38.0,100.0,0.0,SQLServer,SAVEA,7,1997-09-23 00:00:00,1997-10-21,1997-10-16,3.0,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SQLServer,3800.0,3800.0,0.0,23.0,False,False,1130
10678,33,2.5,30.0,0.0,SQLServer,SAVEA,7,1997-09-23 00:00:00,1997-10-21,1997-10-16,3.0,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SQLServer,75.0,75.0,0.0,23.0,False,False,1131
10678,41,9.65,120.0,0.0,SQLServer,SAVEA,7,1997-09-23 00:00:00,1997-10-21,1997-10-16,3.0,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SQLServer,1158.0,1158.0,0.0,23.0,False,False,1132
10678,54,7.45,30.0,0.0,SQLServer,SAVEA,7,1997-09-23 00:00:00,1997-10-21,1997-10-16,3.0,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SQLServer,223.5,223.5,0.0,23.0,False,False,1133
10679,59,55.0,12.0,0.0,SQLServer,BLONP,8,1997-09-23 00:00:00,1997-10-21,1997-09-30,3.0,27.94,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,SQLServer,660.0,660.0,0.0,7.0,False,False,1134
10680,16,17.45,50.0,0.25,SQLServer,OLDWO,1,1997-09-24 00:00:00,1997-10-22,1997-09-26,1.0,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,SQLServer,654.38,872.5,218.12,2.0,False,False,1135
10680,31,12.5,20.0,0.25,SQLServer,OLDWO,1,1997-09-24 00:00:00,1997-10-22,1997-09-26,1.0,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,SQLServer,187.5,250.0,62.5,2.0,False,False,1136
